title t,movie_companies mc,movie_info_idx mi_idx#t.id=mc.movie_id,t.id=mi_idx.movie_id#mc.company_type_id,=,2#1745327,330797,6,127,581530,330797,116243,1,992650,330797,5
title t,movie_companies mc,movie_info_idx mi_idx#t.id=mc.movie_id,t.id=mi_idx.movie_id#mc.company_id,=,133,mc.company_type_id,=,1#1455,480,5,52,485,480,1,1,1440,480,3
title t,movie_companies mc,movie_info_idx mi_idx#t.id=mc.movie_id,t.id=mi_idx.movie_id#t.kind_id,<,7,t.production_year,<,1995,mc.company_id,>,93251,mc.company_type_id,=,2#157858,42043,4,103,52584,42043,25464,1,126215,42043,5
title t,movie_companies mc,movie_info_idx mi_idx#t.id=mc.movie_id,t.id=mi_idx.movie_id#t.kind_id,<,7,t.production_year,=,2005,mc.company_type_id,=,1#67947,8728,5,1,22612,8728,5515,1,26187,8728,4
title t,movie_companies mc,movie_info_idx mi_idx#t.id=mc.movie_id,t.id=mi_idx.movie_id#t.kind_id,<,7,mc.company_id,>,4803#2045215,244060,5,127,680316,244060,133822,2,732440,244060,5
title t,movie_companies mc,movie_info_idx mi_idx#t.id=mc.movie_id,t.id=mi_idx.movie_id#mc.company_id,<,176656,mi_idx.info_type_id,>,99#2632439,362581,6,126,1312038,362581,109006,2,725422,362581,4
title t,movie_companies mc,movie_info_idx mi_idx#t.id=mc.movie_id,t.id=mi_idx.movie_id#t.kind_id,<,2,mc.company_type_id,=,1#1405878,128909,1,124,466068,128909,32664,1,386986,128909,5
title t,movie_companies mc,movie_info_idx mi_idx#t.id=mc.movie_id,t.id=mi_idx.movie_id#t.kind_id,<,7,t.production_year,<,2004#2002980,174797,5,116,665457,174797,80811,2,524596,174797,5
title t,movie_companies mc,movie_info_idx mi_idx#t.id=mc.movie_id,t.id=mi_idx.movie_id#t.production_year,<,2003,mi_idx.info_type_id,<,100#776228,217290,6,115,776228,217290,76313,2,217290,217290,1
title t,movie_companies mc,movie_info_idx mi_idx#t.id=mc.movie_id,t.id=mi_idx.movie_id#t.kind_id,=,1,t.production_year,>,1990,mc.company_id,>,688,mc.company_type_id,=,2,mi_idx.info_type_id,=,101#179671,89379,1,24,179671,89379,70570,1,89379,89379,1
