movie_info_idx mi_idx,movie_keyword mk#mi_idx.movie_id=mk.movie_id#mi_idx.id,<,1035016,mi_idx.info_type_id,<=,100,mi_idx.movie_id,>,1843281,mk.keyword_id,=,4918
movie_info_idx mi_idx,movie_keyword mk#mi_idx.movie_id=mk.movie_id#mi_idx.id,<,1035016,mi_idx.info_type_id,<=,100,mi_idx.movie_id,>=,1766109,mk.id,>=,1357177
movie_info_idx mi_idx,movie_keyword mk#mi_idx.movie_id=mk.movie_id#mi_idx.id,<,1035016,mi_idx.info_type_id,=,101,mi_idx.movie_id,>=,1766109,mk.keyword_id,>,359,mk.id,<=,2488157
movie_info_idx mi_idx,movie_keyword mk#mi_idx.movie_id=mk.movie_id#mi_idx.id,<,1035016,mi_idx.info_type_id,>,100,mi_idx.movie_id,>=,1217933,mk.movie_id,<=,1045175,mk.keyword_id,=,6249,mk.id,<,904785
movie_info_idx mi_idx,movie_keyword mk#mi_idx.movie_id=mk.movie_id#mi_idx.id,<,1035016,mi_idx.info_type_id,>,100,mk.keyword_id,<,1411,mk.id,<,1357177
movie_info_idx mi_idx,movie_keyword mk#mi_idx.movie_id=mk.movie_id#mi_idx.id,<,1035016,mi_idx.info_type_id,>,99,mi_idx.movie_id,<,591669,mk.keyword_id,<=,6249,mk.movie_id,=,1678894
movie_info_idx mi_idx,movie_keyword mk#mi_idx.movie_id=mk.movie_id#mi_idx.id,<,1035016,mi_idx.info_type_id,>,99,mk.keyword_id,<,359
movie_info_idx mi_idx,movie_keyword mk#mi_idx.movie_id=mk.movie_id#mi_idx.id,<,1035016,mi_idx.info_type_id,>=,100,mi_idx.movie_id,<=,2020537,mk.keyword_id,>,2488,mk.id,=,1357177,mk.movie_id,=,2353177
movie_info_idx mi_idx,movie_keyword mk#mi_idx.movie_id=mk.movie_id#mi_idx.id,<,1035016,mi_idx.info_type_id,>=,101,mk.movie_id,>=,1950184
movie_info_idx mi_idx,movie_keyword mk#mi_idx.movie_id=mk.movie_id#mi_idx.id,<,1035016,mi_idx.info_type_id,>=,99,mi_idx.movie_id,=,1688311,mk.movie_id,=,1996005,mk.keyword_id,>=,1411,mk.id,>=,452393
movie_info_idx mi_idx,movie_keyword mk#mi_idx.movie_id=mk.movie_id#mi_idx.id,<,1035016,mi_idx.info_type_id,>=,99,mi_idx.movie_id,=,2238338,mk.movie_id,>,1950184,mk.id,>,904785,mk.keyword_id,>=,359
movie_info_idx mi_idx,movie_keyword mk#mi_idx.movie_id=mk.movie_id#mi_idx.id,<,1035016,mi_idx.movie_id,<,1565698,mi_idx.info_type_id,>=,100,mk.movie_id,<,2353177,mk.keyword_id,>=,42245,mk.id,>=,678589
movie_info_idx mi_idx,movie_keyword mk#mi_idx.movie_id=mk.movie_id#mi_idx.id,<,1035016,mi_idx.movie_id,<,205387,mk.id,<,3845333,mk.movie_id,>,1996005
