title t,movie_companies mc,cast_info ci#t.id=mc.movie_id,t.id=ci.movie_id#t.production_year,>,1958#71932579,846668,6,60,2067392,846668,214650,2,18183723,3099071,846668,11
title t,movie_companies mc,cast_info ci#t.id=mc.movie_id,t.id=ci.movie_id#t.kind_id,=,1,t.production_year,>,2008#10214736,87134,1,10,224752,87134,70925,2,1903161,898586,87134,11
title t,movie_companies mc,cast_info ci#t.id=mc.movie_id,t.id=ci.movie_id#t.kind_id,=,1,t.production_year,>,1985,mc.company_id,>,78,mc.company_type_id,<,2,ci.person_id,>,502692#18344430,117183,1,33,314558,117183,40108,1,3002607,1204844,117183,11
title t,movie_companies mc,cast_info ci#t.id=mc.movie_id,t.id=ci.movie_id#t.kind_id,<,2,t.production_year,<,1995,ci.person_id,<,237757,ci.role_id,<,2#1127801,108707,1,102,376097,108707,45094,2,249915,52044,108707,1
title t,movie_companies mc,cast_info ci#t.id=mc.movie_id,t.id=ci.movie_id#t.production_year,>,2005#30926495,335160,6,13,807321,335160,121614,2,7738928,1682214,335160,11
title t,movie_companies mc,cast_info ci#t.id=mc.movie_id,t.id=ci.movie_id#t.production_year,=,1967,ci.person_id,<,580296,ci.role_id,>,4#11380,2583,4,1,7656,2583,2110,2,3469,1190,2583,7
title t,movie_companies mc,cast_info ci#t.id=mc.movie_id,t.id=ci.movie_id#t.production_year,>,2013,mc.company_id,>,12316,ci.person_id,>,1423944,ci.role_id,=,1#2980,658,5,3,1337,658,1109,2,1426,1240,658,1
title t,movie_companies mc,cast_info ci#t.id=mc.movie_id,t.id=ci.movie_id#t.production_year,>,1995#51461337,545836,6,23,1337033,545836,167749,2,12342236,2393779,545836,11
title t,movie_companies mc,cast_info ci#t.id=mc.movie_id,t.id=ci.movie_id#t.production_year,=,2008,mc.company_id,=,166,mc.company_type_id,=,2,ci.person_id,<,464201#459,127,2,1,127,127,1,1,459,112,127,7
title t,movie_companies mc,cast_info ci#t.id=mc.movie_id,t.id=ci.movie_id#t.kind_id,=,7,t.production_year,=,2005,ci.person_id,>,2486260,ci.role_id,>,3#242350,7490,1,1,18978,7490,1299,2,67057,11934,7490,8
title t,movie_companies mc,cast_info ci#t.id=mc.movie_id,t.id=ci.movie_id#t.kind_id,<,7,t.production_year,<,2003,mc.company_type_id,>,1,ci.role_id,<,10#9553833,382334,5,115,502292,382334,92345,1,6048896,1288437,382334,9
title t,movie_companies mc,cast_info ci#t.id=mc.movie_id,t.id=ci.movie_id#t.production_year,>,1991,ci.role_id,>,3#23848548,539605,6,27,1373456,539605,173919,2,5125755,985297,539605,8
title t,movie_companies mc,cast_info ci#t.id=mc.movie_id,t.id=ci.movie_id#t.kind_id,=,2,t.production_year,=,2011,mc.company_id,<,16320#51822,3377,1,1,6541,3377,2287,2,26146,21224,3377,11
title t,movie_companies mc,cast_info ci#t.id=mc.movie_id,t.id=ci.movie_id#t.kind_id,>,1,t.production_year,<,2011,mc.company_id,>,11137,mc.company_type_id,=,1#1377043,62180,3,67,74996,62180,13789,1,949110,336042,62180,11
title t,movie_companies mc,cast_info ci#t.id=mc.movie_id,t.id=ci.movie_id#t.kind_id,<,7,t.production_year,<,2002,ci.person_id,>,1442778,ci.role_id,=,2#5265034,279950,5,109,791800,279950,88838,2,1359381,362424,279950,1
title t,movie_companies mc,cast_info ci#t.id=mc.movie_id,t.id=ci.movie_id#t.production_year,<,2010,mc.company_type_id,>,1,ci.person_id,>,2794568,ci.role_id,=,4#687966,305023,6,114,448198,305023,88879,1,454323,132999,305023,1
title t,movie_companies mc,cast_info ci#t.id=mc.movie_id,t.id=ci.movie_id#t.kind_id,=,7,t.production_year,=,1987,ci.person_id,=,3547544,ci.role_id,>,1#14,4,1,1,14,4,7,2,4,1,4,1
