title t##t.production_year,>,2004#1102591,1102591,6,14
title t##t.production_year,=,1993#26647,26647,6,1
title t##t.production_year,<,2012#2214782,2214782,6,125
title t##t.kind_id,=,7,t.production_year,>,2011#149779,149779,1,3
title t##t.production_year,>,2010#389787,389787,6,8
title t##t.production_year,<,1999#967313,967313,6,112
title t##t.production_year,>,1960#2193688,2193688,6,58
title t##t.kind_id,=,1,t.production_year,=,2007#17731,17731,1,1
title t##t.kind_id,>,1,t.production_year,=,1958#6718,6718,4,1
title t##t.kind_id,=,7,t.production_year,>,2007#515420,515420,1,7
title t##t.kind_id,=,4,t.production_year,=,2012#5176,5176,1,1
title t##t.kind_id,<,7,t.production_year,<,1984#333465,333465,5,97
title t##t.kind_id,=,7,t.production_year,>,1913#1470798,1470798,1,82
title t##t.kind_id,=,1,t.production_year,=,2009#28040,28040,1,1
title t##t.kind_id,=,7,t.production_year,>,1988#1183268,1183268,1,26
title t##t.production_year,=,2004#84205,84205,6,1
title t##t.production_year,=,1985#18312,18312,6,1
title t##t.kind_id,>,3,t.production_year,>,1985#1344189,1344189,3,30
title t##t.production_year,=,1992#24805,24805,6,1
title t##t.kind_id,<,7,t.production_year,<,2010#791247,791247,5,123
title t##t.kind_id,<,7,t.production_year,>,2004#367016,367016,5,14
title t##t.kind_id,=,2,t.production_year,>,2013#85,85,1,3
title t##t.kind_id,=,1,t.production_year,>,2012#21961,21961,1,6
title t##t.kind_id,>,1,t.production_year,>,2007#599292,599292,5,9
title t##t.kind_id,=,7,t.production_year,=,2013#39865,39865,1,1
title t##t.production_year,<,2008#1664105,1664105,6,121
title t##t.kind_id,=,7,t.production_year,<,2005#735224,735224,1,73
title t##t.production_year,=,2006#107899,107899,6,1
title t##t.kind_id,=,1,t.production_year,=,1975#4357,4357,1,1
title t##t.production_year,>,1927#2335999,2335999,6,91
title t##t.kind_id,<,7,t.production_year,=,1967#5768,5768,4,1
title t##t.production_year,<,2005#1342710,1342710,6,118
