title t,cast_info ci#t.id=ci.movie_id#t.kind_id,>,1#25645620,1688042,5,88,25645620,1930474,1688042,11
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,7,t.production_year,=,1992,ci.person_id,>,2415257,ci.role_id,<,3#13590,6843,1,1,13590,3076,6843,1
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,<,7,t.production_year,<,2009,ci.person_id,<,1384789,ci.role_id,>,1#1174779,422378,5,120,1174779,146560,422378,10
title t,cast_info ci#t.id=ci.movie_id##35964291,2320700,6,132,35964291,4029798,2320700,11
title t,cast_info ci#t.id=ci.movie_id#t.production_year,<,1993,ci.person_id,<,1128988,ci.role_id,>,10#12812,12603,6,97,12812,1357,12603,1
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,=,518069,ci.role_id,=,1#100,96,4,31,100,1,96,1
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,<,7,t.production_year,>,2003#6344128,384000,5,15,6344128,2137182,384000,11
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,1,ci.role_id,>,1#6529482,627016,1,132,6529482,1823023,627016,10
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,7#21262251,1388254,1,79,21262251,1117249,1388254,11
title t,cast_info ci#t.id=ci.movie_id#t.production_year,<,2004#17145306,1166123,6,117,17145306,2017904,1166123,11
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,7,t.production_year,<,2008#12712603,878586,1,72,12712603,727337,878586,11
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,<,7,t.production_year,=,1950,ci.person_id,>,2550841#10929,2206,3,1,10929,5912,2206,10
title t,cast_info ci#t.id=ci.movie_id#ci.role_id,<,3#19987923,2032941,6,129,19987923,2680344,2032941,2
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,<,7,t.production_year,<,1972,ci.person_id,>,1463411#1441061,206609,5,83,1441061,248210,206609,11
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,=,318300,ci.role_id,<,9#3184,1423,5,51,3184,1,1423,5
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,<,7,ci.role_id,>,10#140448,126582,5,122,140448,48002,126582,1
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,>,1,ci.person_id,=,679131,ci.role_id,<,2#1,1,1,1,1,1,1,1
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,>,1,t.production_year,=,1961,ci.role_id,>,8#5310,2717,4,1,5310,914,2717,3
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,3,t.production_year,>,1950,ci.person_id,<,1100407#624559,84637,1,65,624559,181088,84637,11
title t,cast_info ci#t.id=ci.movie_id#ci.role_id,>,1#23380039,2199689,6,132,23380039,2574068,2199689,10
title t,cast_info ci#t.id=ci.movie_id#t.production_year,=,2010,ci.role_id,>,8#445713,79422,6,1,445713,123717,79422,3
title t,cast_info ci#t.id=ci.movie_id#t.production_year,>,2005,ci.person_id,>,1410784,ci.role_id,>,2#6156310,725842,6,13,6156310,865921,725842,9
title t,cast_info ci#t.id=ci.movie_id#ci.role_id,=,6#769063,629947,6,117,769063,137101,629947,1
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,<,7,ci.person_id,<,2178748#8902498,836385,5,131,8902498,1863861,836385,11
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,=,1888431#3,3,3,3,3,1,3,1
title t,cast_info ci#t.id=ci.movie_id#ci.role_id,=,8#1685449,1462978,6,132,1685449,297221,1462978,1
title t,cast_info ci#t.id=ci.movie_id#t.production_year,<,2009,ci.person_id,<,2775391,ci.role_id,=,3#1362658,639513,6,119,1362658,137402,639513,1
title t,cast_info ci#t.id=ci.movie_id#t.production_year,<,2005#18315108,1245533,6,118,18315108,2160919,1245533,11
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,1,t.production_year,=,2002#192280,9578,1,1,192280,136967,9578,11
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,<,2761456,ci.role_id,=,2#7403671,1630432,6,124,7403671,954600,1630432,1
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,1#10318671,632658,1,132,10318671,2829494,632658,11
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,<,7,t.production_year,<,2008,ci.person_id,>,281590#9581381,661917,5,121,9581381,2220866,661917,11
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,<,7,t.production_year,<,2011#12568794,795852,5,124,12568794,2973662,795852,11
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,=,2332591,ci.role_id,<,3#15,14,2,7,15,1,14,1
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,1,t.production_year,<,1966,ci.person_id,<,1877589,ci.role_id,<,2#1060937,137626,1,77,1060937,139841,137626,1
title t,cast_info ci#t.id=ci.movie_id#t.production_year,<,2011,ci.person_id,=,1896629#5,5,1,4,5,1,5,1
title t,cast_info ci#t.id=ci.movie_id#t.production_year,>,1994#24953106,1527497,6,24,24953106,3100632,1527497,11
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,1,t.production_year,>,2010#1655489,97900,1,8,1655489,814816,97900,11
title t,cast_info ci#t.id=ci.movie_id#t.production_year,<,2001,ci.person_id,<,1156342,ci.role_id,<,4#4266892,785367,6,112,4266892,492399,785367,3
title t,cast_info ci#t.id=ci.movie_id#ci.role_id,=,1#12584252,1876618,6,129,12584252,1726070,1876618,1
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,>,1897243#17105617,2065145,6,130,17105617,2146211,2065145,10
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,7,t.production_year,<,2011#17092273,1118706,1,75,17092273,928027,1118706,11
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,1,t.production_year,=,2004,ci.person_id,>,2628772,ci.role_id,=,8#7675,6982,1,1,7675,7219,6982,1
title t,cast_info ci#t.id=ci.movie_id#t.kind_id,=,1,ci.role_id,=,1#3789189,481705,1,129,3789189,1190785,481705,1
title t,cast_info ci#t.id=ci.movie_id#ci.role_id,<,8#28577624,2259926,6,132,28577624,3412483,2259926,7
title t,cast_info ci#t.id=ci.movie_id#t.production_year,=,1963#137334,10719,4,1,137334,48257,10719,11
title t,cast_info ci#t.id=ci.movie_id#ci.person_id,<,518012#5327779,1485020,6,129,5327779,514220,1485020,11
title t,cast_info ci#t.id=ci.movie_id#t.production_year,=,1962,ci.person_id,<,124480,ci.role_id,<,2#4035,2774,4,1,4035,1476,2774,1
title t,cast_info ci#t.id=ci.movie_id#t.production_year,<,2000,ci.role_id,<,2#5603283,783552,6,111,5603283,697524,783552,1
