movie_companies mc##mc.company_id,<,105611
movie_companies mc##mc.company_id,<,105611,mc.company_type_id,<,1,mc.id,=,2087297,mc.movie_id,=,2242700
movie_companies mc##mc.company_id,<,105611,mc.company_type_id,<,1,mc.id,>=,1956841
movie_companies mc##mc.company_id,<,105611,mc.company_type_id,<,1,mc.movie_id,>=,2321806
movie_companies mc##mc.company_id,<,105611,mc.company_type_id,<=,1,mc.movie_id,>=,2242700
movie_companies mc##mc.company_id,<,105611,mc.company_type_id,<=,2,mc.id,=,1565473,mc.movie_id,>,42289
movie_companies mc##mc.company_id,<,105611,mc.company_type_id,<=,2,mc.id,>=,260913,mc.movie_id,<=,1986995
movie_companies mc##mc.company_id,<,105611,mc.company_type_id,=,1,mc.movie_id,<=,42289
movie_companies mc##mc.company_id,<,105611,mc.company_type_id,>,1,mc.id,<,913193
movie_companies mc##mc.company_id,<,105611,mc.id,<=,1174105,mc.company_type_id,<=,2,mc.movie_id,>,301126
movie_companies mc##mc.company_id,<,105611,mc.id,<=,913193,mc.movie_id,<=,2321806
movie_companies mc##mc.company_id,<,105611,mc.movie_id,<,763895,mc.id,<,2217753,mc.company_type_id,=,1
movie_companies mc##mc.company_id,<,105611,mc.movie_id,=,1701640
movie_companies mc##mc.company_id,<,105611,mc.movie_id,=,2093139,mc.company_type_id,=,2,mc.id,<=,521825
movie_companies mc##mc.company_id,<,105611,mc.movie_id,=,2242700,mc.id,>,1043649,mc.company_type_id,>=,1
movie_companies mc##mc.company_id,<,105611,mc.movie_id,=,301126,mc.id,>,2609121,mc.company_type_id,>=,1
movie_companies mc##mc.company_id,<,105611,mc.movie_id,>,506667
movie_companies mc##mc.company_id,<,105611,mc.movie_id,>=,1858246,mc.id,<,1826385,mc.company_type_id,<,2
movie_companies mc##mc.company_id,<,105611,mc.movie_id,>=,1986995
movie_companies mc##mc.company_id,<,105611,mc.movie_id,>=,2321806,mc.id,>=,2348209,mc.company_type_id,>,1
movie_companies mc##mc.company_id,<,11140
movie_companies mc##mc.company_id,<,11140,mc.company_type_id,<,2
movie_companies mc##mc.company_id,<,11140,mc.company_type_id,<,2,mc.movie_id,>=,1593960,mc.id,>,1565473
movie_companies mc##mc.company_id,<,11140,mc.company_type_id,=,1,mc.id,<,260913
movie_companies mc##mc.company_id,<,11140,mc.company_type_id,=,2,mc.id,>=,652281
movie_companies mc##mc.company_id,<,11140,mc.company_type_id,>,2
movie_companies mc##mc.company_id,<,11140,mc.company_type_id,>=,1,mc.id,=,782737
movie_companies mc##mc.company_id,<,11140,mc.company_type_id,>=,2
movie_companies mc##mc.company_id,<,11140,mc.id,<,1565473,mc.company_type_id,<=,1
movie_companies mc##mc.company_id,<,11140,mc.id,<,1695929
movie_companies mc##mc.company_id,<,11140,mc.id,<=,1174105,mc.movie_id,<,1920716
movie_companies mc##mc.company_id,<,11140,mc.id,<=,260913,mc.company_type_id,>=,1
movie_companies mc##mc.company_id,<,11140,mc.id,<=,391369
movie_companies mc##mc.company_id,<,11140,mc.id,<=,391369,mc.movie_id,<,2093139,mc.company_type_id,<=,2
movie_companies mc##mc.company_id,<,11140,mc.id,=,1956841
movie_companies mc##mc.company_id,<,11140,mc.id,=,1956841,mc.movie_id,>=,959704
movie_companies mc##mc.company_id,<,11140,mc.id,>,1435017
movie_companies mc##mc.company_id,<,11140,mc.id,>=,2087297,mc.company_type_id,>,2,mc.movie_id,=,42289
movie_companies mc##mc.company_id,<,11140,mc.movie_id,<,1208973,mc.id,>=,1043649
movie_companies mc##mc.company_id,<,11140,mc.movie_id,<,2163506,mc.id,>,1043649,mc.company_type_id,<=,1
movie_companies mc##mc.company_id,<,11140,mc.movie_id,<=,1208973,mc.company_type_id,<=,2
movie_companies mc##mc.company_id,<,11140,mc.movie_id,>,2163506
movie_companies mc##mc.company_id,<,11140,mc.movie_id,>=,1986995,mc.company_type_id,<,1
movie_companies mc##mc.company_id,<,11140,mc.movie_id,>=,42289
movie_companies mc##mc.company_id,<,11662
