title t,movie_keyword mk#t.id=mk.movie_id#t.production_year,<,2007,mk.keyword_id,>,60992#183146,70749,6,117,183146,70749,57863
title t,movie_keyword mk#t.id=mk.movie_id#t.production_year,<,2001#2521231,258601,6,114,2521231,258601,94450
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,=,7,t.production_year,>,2011#39540,4704,1,3,39540,4704,14094
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,>,1,t.production_year,=,2011#69295,9627,5,1,69295,9627,19777
title t,movie_keyword mk#t.id=mk.movie_id#t.production_year,<,1928,mk.keyword_id,=,980#145,145,1,22,145,145,1
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,=,1,t.production_year,<,1997,mk.keyword_id,>,24852#279208,60731,1,107,279208,60731,56504
title t,movie_keyword mk#t.id=mk.movie_id#t.production_year,>,2011,mk.keyword_id,<,2021#45600,15089,6,7,45600,15089,1622
title t,movie_keyword mk#t.id=mk.movie_id#t.production_year,<,2010#4010337,416356,6,123,4010337,416356,123068
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,<,4,t.production_year,=,2004,mk.keyword_id,<,1633#29681,6032,3,1,29681,6032,1222
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,<,4,t.production_year,<,2003,mk.keyword_id,>,21949#407134,86532,3,113,407134,86532,71096
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,<,7,t.production_year,>,2009,mk.keyword_id,>,2130#233774,33320,5,9,233774,33320,46024
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,=,7,t.production_year,<,1995#188699,32031,1,52,188699,32031,32381
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,<,7,t.production_year,=,2008#159642,16207,5,1,159642,16207,29200
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,<,7,t.production_year,=,1983#35945,3118,5,1,35945,3118,11122
title t,movie_keyword mk#t.id=mk.movie_id#t.production_year,<,2011#4186266,434526,6,124,4186266,434526,126864
title t,movie_keyword mk#t.id=mk.movie_id#t.production_year,<,2012,mk.keyword_id,>,47402#333119,114298,6,122,333119,114298,83155
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,=,7,t.production_year,>,1950#631190,97107,1,64,631190,97107,64099
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,=,7,t.production_year,=,2008#41797,5218,1,1,41797,5218,12994
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,<,6,t.production_year,=,1952#19632,1466,3,1,19632,1466,7516
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,<,7,t.production_year,>,2006#819253,86585,5,12,819253,86585,68831
title t,movie_keyword mk#t.id=mk.movie_id#t.production_year,>,2011,mk.keyword_id,>,46001#15541,6188,6,7,15541,6188,11324
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,<,7,t.production_year,>,1995#1985747,195382,5,23,1985747,195382,96322
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,=,1,t.production_year,>,1938#2581830,180648,1,80,2581830,180648,108507
title t,movie_keyword mk#t.id=mk.movie_id#t.production_year,=,2005#174564,18753,6,1,174564,18753,28256
title t,movie_keyword mk#t.id=mk.movie_id#t.production_year,>,1973,mk.keyword_id,<,2521#1248557,302827,6,45,1248557,302827,2495
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,=,1,t.production_year,>,1999,mk.keyword_id,=,442#30,30,1,11,30,30,1
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,>,1,t.production_year,<,2006#1046235,169571,5,70,1046235,169571,63081
title t,movie_keyword mk#t.id=mk.movie_id#t.production_year,>,2000,mk.keyword_id,<,13596#1385311,200310,6,18,1385311,200310,13033
title t,movie_keyword mk#t.id=mk.movie_id#t.kind_id,=,1,t.production_year,=,1970,mk.keyword_id,<,43826#20942,1924,1,1,20942,1924,6673
