title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,<,7,t.production_year,=,2003,ci.person_id,<,3759296,ci.role_id,=,10#1676524,3547,5,1,28589,20815,3547,1,79714,3547,19271
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,<,7,t.production_year,>,2012,ci.role_id,>,2,mk.keyword_id,<,394#69763,2574,5,6,34330,24516,2574,9,4153,2574,228
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.production_year,=,2006#10420260,19689,6,1,498370,228686,19689,11,181140,19689,30043
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,<,7,t.production_year,<,2009,ci.role_id,<,11#158446759,308388,5,122,6726773,1784273,308388,10,3300019,308388,109100
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.production_year,<,1984,ci.role_id,=,2#8479383,107377,6,91,528353,132859,107377,1,1222481,107377,66493
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,=,7,t.production_year,<,2009,ci.role_id,<,3#6546132,73429,1,66,969220,168490,73429,2,445950,73429,50612
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,=,7,t.production_year,<,1951,ci.person_id,<,891747#5137,217,1,7,855,448,217,8,1123,217,416
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,>,1,t.production_year,<,2007,ci.person_id,<,3027877,ci.role_id,>,1#13713401,167269,5,70,1731440,291785,167269,10,1053838,167269,64117
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.production_year,>,2007,ci.person_id,<,1564212,ci.role_id,=,1,mk.keyword_id,=,402#5474,377,6,7,5474,5066,377,1,377,377,1
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,=,1,t.production_year,<,1970,ci.role_id,>,1#12778642,74865,1,83,759485,139093,74865,10,835548,74865,52698
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.production_year,>,2004,ci.person_id,>,3521739#17429308,66462,6,11,465943,161275,66462,3,918030,66462,78698
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,=,7,t.production_year,<,1986,ci.role_id,>,10#21210,3261,1,36,3562,609,3261,1,19513,3261,7558
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,<,7,t.production_year,>,2012,mk.keyword_id,>,3311#855973,4194,5,6,112899,81310,4194,11,19125,4194,9922
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,<,7,t.production_year,>,1998#108275416,171663,5,20,3970278,1425583,171663,11,1754549,171663,92284
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.production_year,>,2005,ci.person_id,>,1267340#49017779,132928,6,13,2351766,719732,132928,11,1223043,132928,87081
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.production_year,>,1979#171795377,331930,6,39,8343478,1995710,331930,11,3169685,331930,119374
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.production_year,<,1999,ci.person_id,>,2735076,mk.keyword_id,=,21538#2097,215,5,65,2097,1874,215,9,215,215,1
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.production_year,<,2008,ci.person_id,<,668833,mk.keyword_id,<,21135#27333754,276713,6,118,1666790,290443,276713,11,2578527,276713,20021
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,>,1,t.production_year,=,2006,ci.person_id,<,2335094,mk.keyword_id,<,36091#1540412,13003,5,1,188859,67607,13003,11,79900,13003,12060
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,=,1,t.production_year,<,2007,mk.keyword_id,=,20600#13126,327,1,78,13126,9967,327,11,327,327,1
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,<,2,t.production_year,<,1915#122765,6665,1,28,38283,8212,6665,11,16182,6665,3944
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,>,1,t.production_year,>,2003,mk.keyword_id,=,36605#2806,192,2,9,2806,1447,192,11,192,192,1
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,<,7,t.production_year,>,1922,ci.person_id,<,1038784,mk.keyword_id,=,58288#728,41,3,28,728,667,41,10,41,41,1
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,<,7,t.production_year,>,2001,ci.person_id,=,2726337#41,1,1,1,1,1,1,1,41,1,41
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.production_year,<,1930,ci.role_id,>,1#833264,24337,1,43,142651,24351,24337,10,98611,24337,13252
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,>,1,t.production_year,>,2009,ci.role_id,>,1#5561524,28672,5,7,530285,126002,28672,10,206531,28672,37650
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.production_year,=,2007#10848039,19646,6,1,495147,231718,19646,11,180785,19646,30887
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,<,4,t.production_year,<,1956,ci.role_id,=,10,mk.keyword_id,<,10926#526141,13889,3,53,26766,9862,13889,1,202403,13889,6956
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.production_year,>,1964,ci.role_id,<,10,mk.keyword_id,=,14022#131,7,3,5,131,96,7,9,7,7,1
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.production_year,>,1992#146940171,275201,6,26,6983948,1722249,275201,11,2594529,275201,112796
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,>,1,t.production_year,>,1998,ci.person_id,>,2454146,ci.role_id,>,10#164960,16494,5,16,17383,3682,16494,1,157553,16494,29919
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,=,1,t.production_year,=,1995,ci.role_id,>,2,mk.keyword_id,=,2867#889,22,1,1,889,845,22,9,22,22,1
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.production_year,=,1976,ci.person_id,>,2041690,mk.keyword_id,<,110#6671,504,5,1,4599,4004,504,10,659,504,64
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,<,7,t.production_year,<,2003,mk.keyword_id,=,1651#21921,414,5,83,21921,18237,414,11,414,414,1
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,>,3,t.production_year,=,2012#1424469,5518,3,1,142881,40824,5518,11,41143,5518,13660
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.production_year,=,1973,ci.person_id,>,95272#1143548,3057,6,1,63679,38709,3057,11,35184,3057,11593
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.production_year,=,1976,ci.person_id,>,777652,ci.role_id,<,10#687956,3061,5,1,46016,28912,3061,9,32390,3061,10549
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.production_year,=,2010,ci.person_id,>,2472125#4307137,16344,6,1,185215,84312,16344,10,165156,16344,34223
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.production_year,<,2005,ci.person_id,>,346132,ci.role_id,=,8,mk.keyword_id,>,11039#817882,133359,6,115,146983,40782,133359,1,746755,133359,86117
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,<,7,t.production_year,=,1973,ci.person_id,<,3704004,ci.role_id,=,1#533768,2209,4,1,25151,17355,2209,1,29852,2209,9893
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,=,4,t.production_year,>,2009,ci.person_id,>,1935769,mk.keyword_id,>,2064#240409,7132,1,4,43933,15382,7132,10,28158,7132,6724
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,=,7,t.production_year,=,2010,ci.person_id,>,4010120,ci.role_id,=,11#7566,816,1,1,827,140,816,1,7524,816,3935
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,>,1,t.production_year,<,1991,mk.keyword_id,<,5995#3857532,50877,5,55,904199,226896,50877,11,177951,50877,4863
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,<,7,t.production_year,=,1918#51942,1150,1,1,13002,5315,1150,11,4077,1150,1261
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,<,7,t.production_year,<,2011,ci.person_id,<,410658,ci.role_id,<,10#20082945,221915,5,121,892882,202224,221915,9,2951959,221915,107275
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,>,1,t.production_year,<,1979,ci.role_id,<,11,mk.keyword_id,>,500#2644336,22778,5,43,387014,88441,22778,10,131505,22778,27362
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,=,3,t.production_year,=,1979#98898,543,1,1,12688,10040,543,11,3408,543,2124
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.production_year,=,1965,ci.person_id,>,2929851,ci.role_id,=,3#5560,462,4,1,528,300,462,1,4700,462,2915
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.production_year,>,2002,ci.person_id,>,1626104,ci.role_id,<,4#23325175,169807,6,15,1412667,445861,169807,3,1623319,169807,95581
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,=,3,t.production_year,>,2007,ci.person_id,<,2410131,ci.role_id,=,1#498293,4012,1,7,53516,35618,4012,1,29329,4012,11718
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.production_year,<,2010,ci.person_id,=,3111295,ci.role_id,>,2,mk.keyword_id,>,121#152,5,3,3,5,1,5,1,152,5,146
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.production_year,=,2008,mk.keyword_id,=,1045#6356,85,5,1,6356,5882,85,11,85,85,1
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,<,7,t.production_year,>,2010#13648576,25272,5,8,635901,363621,25272,11,211133,25272,37451
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,<,4,t.production_year,>,2012,ci.person_id,<,265277,ci.role_id,>,10#830,54,1,3,55,47,54,1,829,54,698
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.production_year,>,1976,mk.keyword_id,=,229#322144,4847,6,38,321843,194114,4847,11,4851,4847,1
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,<,7,t.production_year,>,1900,ci.person_id,<,4006401,ci.role_id,>,1#117751621,356921,5,118,4868795,1393897,356921,10,3780282,356921,119615
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.production_year,>,2009#27723618,52995,6,9,1452261,542562,52995,11,468711,52995,59383
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,=,1,t.production_year,=,1958,ci.role_id,<,2,mk.keyword_id,<,15755#179509,1019,1,1,14727,9282,1019,1,9505,1019,3337
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.production_year,<,2011,ci.role_id,>,10,mk.keyword_id,<,839#309089,64064,6,112,70655,18490,64064,1,284559,64064,799
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,=,7,t.production_year,>,2009,ci.person_id,<,831706,mk.keyword_id,<,23945#934166,14301,1,5,102972,20266,14301,11,101787,14301,14050
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.production_year,=,1988#2108728,4409,6,1,111433,72889,4409,11,46414,4409,13374
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,<,7,t.production_year,=,1967,ci.person_id,>,3375721,ci.role_id,>,3#41786,1228,4,1,2698,1975,1228,6,16148,1228,6950
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,=,7,t.production_year,>,2003#13609899,44109,1,11,1474355,190674,44109,11,325118,44109,46561
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.production_year,<,2012,ci.person_id,=,3845283,ci.role_id,>,1,mk.keyword_id,<,5279#962,18,1,8,20,1,18,1,913,18,605
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,=,2,t.production_year,<,2000,ci.person_id,>,1037540,ci.role_id,>,4#414229,10761,1,62,49824,33373,10761,7,58479,10761,11788
