title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#ci.person_id,=,890821,ci.role_id,=,1,mk.keyword_id,>,3624#2,2,1,2,2,1,2,1,2,2,2
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,<,7,t.production_year,=,2003,ci.person_id,<,3759296,ci.role_id,=,10#1676524,3547,5,1,28589,20815,3547,1,79714,3547,19271
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#ci.person_id,>,3028889,mk.keyword_id,=,6079#1511,147,6,58,1511,1425,147,9,147,147,1
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#ci.role_id,>,5,mk.keyword_id,>,21497#14188528,180659,6,129,1600405,517523,180659,6,794869,180659,110534
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id##213657116,462167,6,132,10830658,2314162,462167,11,4446802,462167,133606
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,<,7,mk.keyword_id,<,1046#40049954,283699,5,132,6794414,1905597,283699,11,902855,283699,1025
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,>,4,ci.role_id,<,4#14757949,99813,2,72,1761007,249907,99813,3,681441,99813,65846
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,<,7,t.production_year,>,2012,ci.role_id,>,2,mk.keyword_id,<,394#69763,2574,5,6,34330,24516,2574,9,4153,2574,228
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.production_year,=,2006#10420260,19689,6,1,498370,228686,19689,11,181140,19689,30043
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,<,7,t.production_year,<,2009,ci.role_id,<,11#158446759,308388,5,122,6726773,1784273,308388,10,3300019,308388,109100
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.production_year,<,1984,ci.role_id,=,2#8479383,107377,6,91,528353,132859,107377,1,1222481,107377,66493
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,<,7,mk.keyword_id,<,3660#85133406,326490,5,132,7553177,2087656,326490,11,1749776,326490,3586
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,=,7,t.production_year,<,2009,ci.role_id,<,3#6546132,73429,1,66,969220,168490,73429,2,445950,73429,50612
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#mk.keyword_id,<,13738#154102815,437607,6,132,10372615,2257073,437607,11,3183087,437607,13710
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,=,7,t.production_year,<,1951,ci.person_id,<,891747#5137,217,1,7,855,448,217,8,1123,217,416
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,>,1,t.production_year,<,2007,ci.person_id,<,3027877,ci.role_id,>,1#13713401,167269,5,70,1731440,291785,167269,10,1053838,167269,64117
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#mk.keyword_id,<,866#37565697,330462,6,130,8183668,1929733,330462,11,895938,330462,865
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,>,1,ci.person_id,<,869663#11133520,197255,5,80,1268624,205337,197255,11,1321218,197255,79942
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.production_year,>,2007,ci.person_id,<,1564212,ci.role_id,=,1,mk.keyword_id,=,402#5474,377,6,7,5474,5066,377,1,377,377,1
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#ci.person_id,<,2412591,ci.role_id,>,1,mk.keyword_id,<,2750#22031696,356985,6,130,2826874,534760,356985,10,1604335,356985,2740
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#ci.person_id,=,1762636,ci.role_id,>,1#587,39,4,20,71,1,39,5,381,39,302
title t,cast_info ci,movie_keyword mk#t.id=ci.movie_id,t.id=mk.movie_id#t.kind_id,=,1,t.production_year,<,1970,ci.role_id,>,1#12778642,74865,1,83,759485,139093,74865,10,835548,74865,52698
