movie_companies mc##mc.company_id,<,105611#2374915,2374915,1002429,105521,2
movie_companies mc##mc.company_id,<,105611,mc.company_type_id,<,1,mc.id,=,2087297,mc.movie_id,=,2242700#0,0,0,0,0
movie_companies mc##mc.company_id,<,105611,mc.company_type_id,<,1,mc.id,>=,1956841#0,0,0,0,0
movie_companies mc##mc.company_id,<,105611,mc.company_type_id,<,1,mc.movie_id,>=,2321806#0,0,0,0,0
movie_companies mc##mc.company_id,<,105611,mc.company_type_id,<=,1,mc.movie_id,>=,2242700#300719,300719,149146,34007,1
movie_companies mc##mc.company_id,<,105611,mc.company_type_id,<=,2,mc.id,=,1565473,mc.movie_id,>,42289#1,1,1,1,1
movie_companies mc##mc.company_id,<,105611,mc.company_type_id,<=,2,mc.id,>=,260913,mc.movie_id,<=,1986995#1224362,1224362,604219,83715,2
movie_companies mc##mc.company_id,<,105611,mc.company_type_id,=,1,mc.movie_id,<=,42289#11184,11184,6381,1127,1
movie_companies mc##mc.company_id,<,105611,mc.company_type_id,>,1,mc.id,<,913193#0,0,0,0,0
movie_companies mc##mc.company_id,<,105611,mc.id,<=,1174105,mc.company_type_id,<=,2,mc.movie_id,>,301126#1097612,1097612,625643,65781,1
movie_companies mc##mc.company_id,<,105611,mc.id,<=,913193,mc.movie_id,<=,2321806#910357,910357,544217,55000,1
movie_companies mc##mc.company_id,<,105611,mc.movie_id,<,763895,mc.id,<,2217753,mc.company_type_id,=,1#178746,178746,118992,7097,1
movie_companies mc##mc.company_id,<,105611,mc.movie_id,=,1701640#21,21,1,16,2
movie_companies mc##mc.company_id,<,105611,mc.movie_id,=,2093139,mc.company_type_id,=,2,mc.id,<=,521825#0,0,0,0,0
movie_companies mc##mc.company_id,<,105611,mc.movie_id,=,2242700,mc.id,>,1043649,mc.company_type_id,>=,1#2,2,1,2,1
movie_companies mc##mc.company_id,<,105611,mc.movie_id,=,301126,mc.id,>,2609121,mc.company_type_id,>=,1#0,0,0,0,0
movie_companies mc##mc.company_id,<,105611,mc.movie_id,>,506667#2108749,2108749,880515,101710,2
movie_companies mc##mc.company_id,<,105611,mc.movie_id,>=,1858246,mc.id,<,1826385,mc.company_type_id,<,2#647698,647698,331862,55550,1
movie_companies mc##mc.company_id,<,105611,mc.movie_id,>=,1986995#889940,889940,353980,68939,2
movie_companies mc##mc.company_id,<,105611,mc.movie_id,>=,2321806,mc.id,>=,2348209,mc.company_type_id,>,1#138787,138787,112226,28643,1
movie_companies mc##mc.company_id,<,11140#1220384,1220384,609062,11138,2
movie_companies mc##mc.company_id,<,11140,mc.company_type_id,<,2#821206,821206,491758,11138,1
movie_companies mc##mc.company_id,<,11140,mc.company_type_id,<,2,mc.movie_id,>=,1593960,mc.id,>,1565473#0,0,0,0,0
movie_companies mc##mc.company_id,<,11140,mc.company_type_id,=,1,mc.id,<,260913#260620,260620,174191,8802,1
movie_companies mc##mc.company_id,<,11140,mc.company_type_id,=,2,mc.id,>=,652281#399178,399178,339917,6785,1
movie_companies mc##mc.company_id,<,11140,mc.company_type_id,>,2#0,0,0,0,0
movie_companies mc##mc.company_id,<,11140,mc.company_type_id,>=,1,mc.id,=,782737#1,1,1,1,1
movie_companies mc##mc.company_id,<,11140,mc.company_type_id,>=,2#399178,399178,339917,6785,1
movie_companies mc##mc.company_id,<,11140,mc.id,<,1565473,mc.company_type_id,<=,1#821206,821206,491758,11138,1
movie_companies mc##mc.company_id,<,11140,mc.id,<,1695929#1036979,1036979,558939,11138,2
movie_companies mc##mc.company_id,<,11140,mc.id,<=,1174105,mc.movie_id,<,1920716#538837,538837,348322,11137,1
movie_companies mc##mc.company_id,<,11140,mc.id,<=,260913,mc.company_type_id,>=,1#260621,260621,174191,8802,1
movie_companies mc##mc.company_id,<,11140,mc.id,<=,391369#390929,390929,267445,10669,1
movie_companies mc##mc.company_id,<,11140,mc.id,<=,391369,mc.movie_id,<,2093139,mc.company_type_id,<=,2#390920,390920,267437,10669,1
movie_companies mc##mc.company_id,<,11140,mc.id,=,1956841#1,1,1,1,1
movie_companies mc##mc.company_id,<,11140,mc.id,=,1956841,mc.movie_id,>=,959704#1,1,1,1,1
movie_companies mc##mc.company_id,<,11140,mc.id,>,1435017#316435,316435,268496,6287,1
movie_companies mc##mc.company_id,<,11140,mc.id,>=,2087297,mc.company_type_id,>,2,mc.movie_id,=,42289#0,0,0,0,0
movie_companies mc##mc.company_id,<,11140,mc.movie_id,<,1208973,mc.id,>=,1043649#186870,186870,160007,4759,1
